id,filename,message,pitch,wpm,noise_power,amplitude
2518.opus,2518.opus,ИЦ5ТЮ5З,1030,30,84,65
2519.opus,2519.opus,РМ7УФ ЕЗ1,1482,32,68,105
2520.opus,2520.opus,ЪЦЫ ЖЛ Я0,1982,32,24,105
2521.opus,2521.opus,МЗЬИЩ45ЖЩЬ,683,34,31,112
2522.opus,2522.opus,БК4АЕ8Е Щ,1418,34,18,118
2523.opus,2523.opus,7#3ЖАЯЬО,1418,32,69,49
2524.opus,2524.opus,Э4Я9НГУД26,1618,34,29,31
2525.opus,2525.opus,2И2ШЩВ6ХЧ,962,32,56,30
2526.opus,2526.opus,3Ц1#ЛЮ0,1517,34,37,97
2527.opus,2527.opus,БЕФ8ХЯШБ,875,31,88,62
2528.opus,2528.opus,ЮЮЮ9ХУЯЯГ2,1198,31,57,117
2529.opus,2529.opus,ЛН4#8ЧГ0НУ,759,34,37,83
2530.opus,2530.opus,ЗЮ0ЯА5З06,1356,34,70,117
2531.opus,2531.opus,56ЬВХМЮ,1319,34,32,60
2532.opus,2532.opus,2ЦЮХЦ1Б6С,1197,32,74,107
2533.opus,2533.opus,Ч57ОЫЧЪ,1412,31,80,86
2534.opus,2534.opus,Х#ЗЬЗС3Й,1231,32,94,77
2535.opus,2535.opus,#О8ЬРЦНИ Ч,1445,33,57,115
2536.opus,2536.opus,ГЗЫ9ЦБИСФ,1312,34,86,52
2537.opus,2537.opus,ЯИЙ9ХБ8П 0,759,31,69,111
2538.opus,2538.opus,5ЯУ4Ж8#Ф,1733,34,33,85
2539.opus,2539.opus,ХХ0ТЪФЭТ,1082,34,93,56
2540.opus,2540.opus,ЭЩВСЭЬЙЭКЫ,517,33,81,77
2541.opus,2541.opus,ЦСЯ6Х9МО,1661,31,17,82
2542.opus,2542.opus,4 6НЩ#АЗОЬ,1549,34,72,66
2543.opus,2543.opus,4ТМ7 МЛП,1136,32,56,76
2544.opus,2544.opus,АЮАЛ8Г2Ы,1605,32,75,98
2545.opus,2545.opus,УШКГ8 ХЯВ1,619,32,45,30
2546.opus,2546.opus,У ТЗЭ 4,655,32,45,70
2547.opus,2547.opus,1Т ФККСЙХЭ,719,30,95,72
2548.opus,2548.opus,#НХШФСЛЩ Р,1111,32,86,118
2549.opus,2549.opus,ФИ0ГЭЭ62ЕН,1997,34,73,71
2550.opus,2550.opus,ЫВСГ5ЮСЭБ,1652,33,15,58
2551.opus,2551.opus,СОЦ4592,1513,31,66,91
2552.opus,2552.opus,ЮЦ1Р9ЧПГВ,726,30,80,57
2553.opus,2553.opus,ЫУЛС4ЦЫПЫ,754,30,27,58
2554.opus,2554.opus,У0ЮЫЬЕВ2Д,806,34,69,111
2555.opus,2555.opus,ЗБЛПШБЖ6,1703,33,73,42
2556.opus,2556.opus,7ГВВУФЖЭ,1005,31,25,64
2557.opus,2557.opus,Ц#ХЙПБЧКЪ7,983,34,95,74
2558.opus,2558.opus,ТПЫ# ХОЯ#,631,33,47,86
2559.opus,2559.opus,04М0Ю2ЯК,1156,32,51,50
2560.opus,2560.opus,14ЩЪЙЗЮХ2,737,30,79,63
2561.opus,2561.opus,42ЯМБП7РЬС,1005,30,78,114
2562.opus,2562.opus,59УХЭН1Н6,760,34,88,94
2563.opus,2563.opus,А06ЬЭЦХ6,865,34,28,37
2564.opus,2564.opus,8 30822,838,30,74,118
2565.opus,2565.opus,0НШЕ8ГЩЪ#,2020,32,54,42
2566.opus,2566.opus,МЮ5#ЭВ0РХЬ,1182,33,73,87
2567.opus,2567.opus,ПЗЭР21Т2ОЮ,1136,33,57,93
2568.opus,2568.opus,ЗРИЮС3Й,1291,30,59,43
2569.opus,2569.opus,1ЯЗПЗ87,926,32,71,93
2570.opus,2570.opus,УЕ 8Ы518,814,31,10,41
2571.opus,2571.opus,ХЪЯК7З1ПЪШ,532,32,11,88
2572.opus,2572.opus,Ч27П8 ЯЮ5,736,34,34,68
2573.opus,2573.opus,А08НОЪГЙАЕ,888,32,43,115
2574.opus,2574.opus,2 КИ458,1156,32,20,33
2575.opus,2575.opus,ЖЛ76# Ч 6Ч,1916,30,18,69
2576.opus,2576.opus,С ЭИАБГХЕФ,1269,33,70,58
2577.opus,2577.opus,#ЭИИПМФХ,718,32,44,105
2578.opus,2578.opus,2У1ЪЭБП,1871,34,57,69
2579.opus,2579.opus,Я9ИЮАЬШМ,641,34,14,36
2580.opus,2580.opus,С ЬНДЛЦФ4Т,1828,30,20,37
2581.opus,2581.opus,ЮНЯ У8Т3Б,1214,32,82,64
2582.opus,2582.opus,ЙБТБ0ЫЖЧТД,1038,34,76,65
2583.opus,2583.opus,ХВ К56ЧИ,546,33,47,67
2584.opus,2584.opus,М#КОВ#Ж,1396,30,95,63
2585.opus,2585.opus,ВШЖС61ПРГ,1004,34,66,69
2586.opus,2586.opus,ПЬЩЙ4ЪЫ12,1130,31,63,34
2587.opus,2587.opus,ЬЕШФВ6М,925,31,74,110
2588.opus,2588.opus,ЪФДЙЩЩПЖКЬ,939,32,68,106
2589.opus,2589.opus,ППНЛФЗК,1096,31,89,105
2590.opus,2590.opus,К72ГЬЙ2ЪА,1137,30,48,117
2591.opus,2591.opus,БЕЮ78ГСЯС,1461,33,54,78
2592.opus,2592.opus,ОМЗЩР5И,1372,31,38,46
2593.opus,2593.opus,#Ь7ЫЕМЮБ9,819,31,64,70
2594.opus,2594.opus,ПЗ1ХС#ЕЩ,1472,33,55,114
2595.opus,2595.opus,ОУЯ3Э6В,1481,30,75,99
2596.opus,2596.opus,УВ3ЛЩЕЕ4Х#,534,31,55,46
2597.opus,2597.opus,0СШЧЖ0А Э,873,30,94,46
2598.opus,2598.opus,ВБГОЦ2Н0БЩ,612,34,81,76
2599.opus,2599.opus,ЭЮ8ФХ 9Т,1296,33,93,101
2600.opus,2600.opus,ММ32Щ3ЕЦН,1376,34,75,52
2601.opus,2601.opus,ЯВЙЦЬЛЫЕМ,1396,34,29,90
2602.opus,2602.opus,ПБЭЭМ62ГФ,1022,33,15,60
2603.opus,2603.opus,РФЫ0МЕГЯВ,1002,32,20,58
2604.opus,2604.opus,ДВ74ЯСХ,805,33,63,76
2605.opus,2605.opus,3ЕП1ГЬМЯ,817,34,21,78
2606.opus,2606.opus,ФУШ33ЪЖ#,663,32,96,58
2607.opus,2607.opus,1ОА9 ОЫЬЙ,907,31,19,74
2608.opus,2608.opus,ЦЗ3НПЛЭТЭП,1016,32,29,36
2609.opus,2609.opus,КХЬХ6Н7ЙЭ,1648,32,24,63
2610.opus,2610.opus,87ЛЗИ5Й,1186,32,12,110
2611.opus,2611.opus,9Ф3ДЖ 5МНИ,1472,34,77,107
2612.opus,2612.opus,ПВХ ЧЯПМ9,1664,33,25,109
2613.opus,2613.opus,3ЕЪ41АЦ5,1807,34,57,63
2614.opus,2614.opus,Ч9РЦЧЩГЙ5В,879,30,10,46
2615.opus,2615.opus,СВУ3 3МК9,1364,34,40,67
2616.opus,2616.opus,ЩВАЫМС0,808,32,33,96
2617.opus,2617.opus,ЮМЕЖЕ#ХШ Б,1433,30,17,105
2618.opus,2618.opus,ИЩЭ85596Ы,740,33,41,82
2619.opus,2619.opus,ЪЫЗГЖ0ТС,1401,30,63,109
2620.opus,2620.opus,Л53ЫОЭМТ,1059,32,51,98
2621.opus,2621.opus,5ЪЬУФФИ,1936,32,92,106
2622.opus,2622.opus,ЕНЫФМФЕ3,2008,30,93,40
2623.opus,2623.opus,И#80ЦГС06,578,31,47,70
2624.opus,2624.opus,ЗРКЬШ ТЙФ#,626,32,65,109
2625.opus,2625.opus,3#ГШ  ПИЦ,690,34,69,107
2626.opus,2626.opus,#9Ж67ФЕ6,1387,34,66,64
2627.opus,2627.opus,6Р К 8Щ,696,33,14,95
2628.opus,2628.opus,ГЕЧ5ТЗЕУЩ7,1791,33,59,51
2629.opus,2629.opus,ТДТ2ЫТА7Ю#,806,31,26,44
2630.opus,2630.opus,Л0ЛОС0ЬРЙ,922,30,34,117
2631.opus,2631.opus,ЖК8ГГ3Г,2029,32,98,96
2632.opus,2632.opus,ЪЖБЛСЧ ХЬС,1535,30,53,91
2633.opus,2633.opus,#ШЧ68Э ТЛ,1973,32,33,61
2634.opus,2634.opus,ОРЗ638ЪЙ4А,559,31,44,44
2635.opus,2635.opus,МКМ#09Т0Ч,1584,31,14,31
2636.opus,2636.opus,ЮИ ЦРД#ИЦ,2031,31,89,76
2637.opus,2637.opus,ЗПЭНЛ#ЮК0,1467,33,61,76
2638.opus,2638.opus,С5ЙШ4ГИЩ,886,33,56,76
2639.opus,2639.opus,5П1 В 9П,1372,31,10,81
2640.opus,2640.opus,ИАЭ3Х5Э0,1934,34,96,83
2641.opus,2641.opus,ФЧ1СЬВЗЕ6,1439,33,28,80
2642.opus,2642.opus,З9Г27428С7,781,32,62,88
2643.opus,2643.opus,ЦАМ837ЭИЪО,990,31,89,96
2644.opus,2644.opus,ЪЮЙ4ТИД,1549,32,93,97
2645.opus,2645.opus,0Ю9ЧОСКР,795,31,29,92
2646.opus,2646.opus,Я 9 ЪЖО,1068,31,26,51
2647.opus,2647.opus,БЖНЧСЭЩЩ41,1946,32,12,117
2648.opus,2648.opus,Щ Ь 4С3БЧЖ,1783,31,80,59
2649.opus,2649.opus,ЕД УЫКЦФМ,786,34,34,79
2650.opus,2650.opus,4ЧШ99ЖР39Е,528,32,65,100
2651.opus,2651.opus,4 Ф ЭСМД69,801,31,95,73
2652.opus,2652.opus,ЫГ65 Ь 48Я,514,30,81,108
2653.opus,2653.opus,Л5ЮЩЮОИ7ИМ,777,33,81,33
2654.opus,2654.opus,4# ПЛУЕТ,1526,30,61,98
2655.opus,2655.opus,Ю ИР00ХФ,548,34,98,44
2656.opus,2656.opus,ЧШВМ4М8Ю,752,31,97,39
2657.opus,2657.opus,НЙД8Ъ7ЖЕБ,666,31,62,109
2658.opus,2658.opus,ЬКЧЩ ТПВЪЭ,1079,32,76,104
2659.opus,2659.opus,У6Р18#ВЩ,1609,32,69,62
2660.opus,2660.opus,ШПМСИВ6ЫЭ,1979,32,10,114
2661.opus,2661.opus,2ЛЭО730ЕЛ,1739,31,73,62
2662.opus,2662.opus,ЪЗУЙПЮЛЖУ,655,32,31,70
2663.opus,2663.opus,ЯУ4ЯЙЦД6,1147,34,96,71
2664.opus,2664.opus,АС#ВУРЕЫЫД,1416,32,15,102
2665.opus,2665.opus,ЙФ9 ВШВЦ2З,1199,32,79,83
2666.opus,2666.opus,УЗЫ 57ПУ#,1796,33,60,99
2667.opus,2667.opus,Ж 5УТНРЖТ,1244,32,37,118
2668.opus,2668.opus,Г77АУВ1ХЙ#,560,34,49,40
2669.opus,2669.opus,ЯЛЬЛЩ6В8,2042,30,48,75
2670.opus,2670.opus,1 Д ЦЗ3ЗЬ,1158,30,45,33
2671.opus,2671.opus,7СА О5Х,878,32,79,78
2672.opus,2672.opus,4РНЬ2ТР0,585,31,88,40
2673.opus,2673.opus,Я РБ2ЪЧ,1936,34,37,60
2674.opus,2674.opus,ГЗОЗ##68,1656,33,98,88
2675.opus,2675.opus,РБЖЫ74#ФЯ,2045,31,36,109
2676.opus,2676.opus,РУ3#Ж115ФЙ,1804,34,97,67
2677.opus,2677.opus,ИМАЗИЖЦ6С,659,32,61,49
2678.opus,2678.opus,ДЕП6ШЦЫ,646,31,93,50
2679.opus,2679.opus,8ЯЕ80ЮГ2ОА,1026,33,56,88
2680.opus,2680.opus,ФЛ ДД8Д,1813,30,50,117
2681.opus,2681.opus,ЯЭ ЖЗЭ319,1834,34,50,32
2682.opus,2682.opus,2ААА ЪЬ,584,33,34,91
2683.opus,2683.opus,Л9ВБ6МЧЧ,1590,34,78,56
2684.opus,2684.opus,ЛМК3ГШ24Г,839,32,85,67
2685.opus,2685.opus,ХЬЛЖ0Н7С3,1499,30,24,54
2686.opus,2686.opus,#74ЮЙЫЫ,1417,30,32,93
2687.opus,2687.opus,И 73ОЭА6,1852,33,71,63
2688.opus,2688.opus,ПЯЩТЫЕП,1553,34,20,108
2689.opus,2689.opus,Ш2ЙЩ9ЦЕЯ,1747,31,52,73
2690.opus,2690.opus,Р1СЮБТКЩ5С,1238,31,49,45
2691.opus,2691.opus,8 ЛФНЫЗЭХМ,1697,32,47,47
2692.opus,2692.opus,УХТОК87,1901,31,62,87
2693.opus,2693.opus,8Б8ЬЭ4ГЧВЯ,836,33,47,45
2694.opus,2694.opus,О1Щ П6ЭВПЙ,1630,34,93,86
2695.opus,2695.opus,54ХОШНЙ,1882,30,33,73
2696.opus,2696.opus,ЖБЛЦКНС,1028,32,75,41
2697.opus,2697.opus,АС5ВЩ3Б,1442,32,24,104
2698.opus,2698.opus,Ф В2 Е9У7,785,30,63,62
2699.opus,2699.opus,ФПВА7ВХП,1618,33,24,76
2700.opus,2700.opus,Г2НМ9ЦЧ,1173,33,61,71
2701.opus,2701.opus,МЗХЭБХЮТ,666,33,41,116
2702.opus,2702.opus,Ц ЩАВЯ8#,1345,30,83,103
2703.opus,2703.opus,14Ю9ИК1710,1504,32,44,71
2704.opus,2704.opus,Ч7# Л0Т,1373,30,98,46
2705.opus,2705.opus,ЯЭКНМПТВН,563,32,98,36
2706.opus,2706.opus,ЖЖЮЗ1Д Т2Р,1054,32,67,43
2707.opus,2707.opus,ЖЕ#Л4ОФ5ГН,515,34,51,114
2708.opus,2708.opus,Я20 442ЙЬ,796,33,82,55
2709.opus,2709.opus,Е1ЙЬБШАЭ7,566,32,96,33
2710.opus,2710.opus,ДЕКГРЩО3,2000,34,54,88
2711.opus,2711.opus,УЭЯХ9ПЗ,1759,34,80,76
2712.opus,2712.opus,ЭТЧЖФБ8Е2,1830,31,51,37
2713.opus,2713.opus,МД2ЭД05Й,1741,32,33,79
2714.opus,2714.opus,5ЪЫЖ#БЬ1,1233,30,19,119
2715.opus,2715.opus,ЯФФЧ1УДН3Ы,1261,32,26,34
2716.opus,2716.opus,6ЗС7ЛНЛЬЫ,1660,31,22,59
2717.opus,2717.opus,ИГ8ЛМБОА#,751,32,27,110
2718.opus,2718.opus,501ЭВЦ769,860,34,17,77
2719.opus,2719.opus,П4Ч1СХ7Ю,1890,32,59,66
2720.opus,2720.opus,ГУ 5ФЖЮ84,692,30,39,55
2721.opus,2721.opus,СВИРЫСЦДЖ,1949,30,12,91
2722.opus,2722.opus,Т3СГШ2ХЩ,707,33,30,114
2723.opus,2723.opus,1ТШИНБР,708,31,65,35
2724.opus,2724.opus,Ю Б9ПЕВ,1850,34,95,91
2725.opus,2725.opus,ЬЙЫ ЛМЪ3Э,571,30,34,76
2726.opus,2726.opus,ЙИУЩЬЙЫ,815,34,55,92
2727.opus,2727.opus,ФС5Д МОЬЪ,593,32,96,97
2728.opus,2728.opus,ТФ3Л80ЯК0Н,550,30,94,81
2729.opus,2729.opus,УРХЯЪЗЮ5,680,30,29,36
2730.opus,2730.opus,ЩЛ  ИЕ3Я,2025,31,64,79
2731.opus,2731.opus,ОЕ9УЭР72ЦЕ,1949,31,81,111
2732.opus,2732.opus,У4ИЫЮАФЗ,771,31,21,60
2733.opus,2733.opus,ИКО6Я##,990,31,15,62
2734.opus,2734.opus,ТПВХ5ЯК##Ъ,2039,34,74,85
2735.opus,2735.opus,ЯОЙЦЦ54Г,1070,32,54,89
2736.opus,2736.opus,КНЯ0Ь4БЯП,820,30,48,74
2737.opus,2737.opus,272 Ъ53СЦР,1529,33,49,30
2738.opus,2738.opus,03ЙШПХБ85,1479,30,99,118
2739.opus,2739.opus,ЗЗУАЛЮШМКК,1092,30,60,95
2740.opus,2740.opus,7#ЬЪМДЬ99,625,34,32,40
2741.opus,2741.opus,УПЪС0ЭНБ1А,1055,30,37,115
2742.opus,2742.opus,#Ш8ЬЫШЧ6 О,1520,33,15,84
2743.opus,2743.opus,ДРЦР3ДФ1,1215,34,70,77
2744.opus,2744.opus,МНИИЮЪНЦНЩ,1183,31,57,33
2745.opus,2745.opus,УЕГ0ФСМОГЭ,1397,32,79,44
2746.opus,2746.opus,М Ы60НЫГТР,1124,32,62,85
2747.opus,2747.opus,Э7Ь7Ц4Г96Ю,1010,33,55,30
2748.opus,2748.opus,Ф0ОРФЖ3,765,31,25,42
2749.opus,2749.opus,ГЕОН5ЬГМЪ,1905,34,39,80
2750.opus,2750.opus,1ЛВ8ВАЫЬ,1136,34,60,91
2751.opus,2751.opus,4ВЯШУМБ,1853,34,99,62
2752.opus,2752.opus, Х3ПФДЮБ4Е,1415,32,14,38
2753.opus,2753.opus,КТДНЭЩ0ЖДЬ,1335,34,78,80
2754.opus,2754.opus,#8ЛЪИЫХ,582,31,18,30
2755.opus,2755.opus, ЕЙ Л 7К,1486,33,63,76
2756.opus,2756.opus,Й5НЭБУР,1507,33,35,41
2757.opus,2757.opus,Н0ЙЖВ 45Ф0,717,30,78,106
2758.opus,2758.opus,У0 Д9ЩИК,1432,31,43,85
2759.opus,2759.opus,ФОУТКДЯ0,963,31,83,82
2760.opus,2760.opus,5Е7УП8Ы,1564,30,10,44
2761.opus,2761.opus,7АОЙ5ТАШ,1371,33,41,87
2762.opus,2762.opus,УЗЦЙЪЦЪЮ,1421,30,34,45
2763.opus,2763.opus,ЖЪЧЗШГУ37Щ,1288,31,55,53
2764.opus,2764.opus,КЮР39Т5Э,1750,30,32,51
2765.opus,2765.opus,Ь1УН Ж8ЕУ,1158,34,50,76
2766.opus,2766.opus,Г Е5570Д,1741,32,33,110
2767.opus,2767.opus,ПМС2Д9Ъ5,1687,32,74,58
2768.opus,2768.opus,8ПМО#Т1М,1375,31,99,52
2769.opus,2769.opus,Щ УХ7Т36Л,830,32,83,85
2770.opus,2770.opus,Ж04ЪЮЖ#СМР,1842,31,67,89
2771.opus,2771.opus,ГЦФМШ#Ц8,1445,33,60,87
2772.opus,2772.opus,6А##ЪСОЕ,1234,30,42,74
2773.opus,2773.opus,Е27ЗТИ#БЗ,1312,31,51,79
2774.opus,2774.opus,ФЛЮЪЭ70П6Ъ,760,33,97,65
2775.opus,2775.opus,Ы 7РПЬ2Й1,520,30,89,95
2776.opus,2776.opus,2П5Ч7#КВ,1828,34,68,53
2777.opus,2777.opus,ФХ#23МЬЯ,981,34,72,108
2778.opus,2778.opus,0ЪЦДББМ,637,33,90,83
2779.opus,2779.opus,Г3ГПШЦЬЗЗ,601,32,60,86
2780.opus,2780.opus,УИЭК Ь6,1623,33,58,35
2781.opus,2781.opus,0ЗГД2О57,566,34,99,36
2782.opus,2782.opus,1ЯД80Я78,1444,34,97,32
2783.opus,2783.opus,ЗС0ЯШТШЪ,593,33,13,86
2784.opus,2784.opus,5З0ММО1,1927,33,49,73
2785.opus,2785.opus,ШГ6ЪФЯГПЛ,1153,33,83,81
2786.opus,2786.opus,ЙЬЮ8ЖСЙ,2016,32,53,75
2787.opus,2787.opus,50РК4ЕФЛ,1425,34,32,48
2788.opus,2788.opus,НЯД С3ЩП,700,31,18,52
2789.opus,2789.opus,ЬФЧШП4ЬФ5,904,34,51,68
2790.opus,2790.opus,2ИВ4ФЗФ,1544,33,32,84
2791.opus,2791.opus,0УЩ СЦЩ,782,32,29,49
2792.opus,2792.opus,Б ЧА Ю5Э#Й,761,31,40,112
2793.opus,2793.opus,8ГЭУК8В5Б#,1858,33,99,40
2794.opus,2794.opus,ЛЬГ6М287К,1641,33,85,32
2795.opus,2795.opus,ЬФЬ8854#2,1839,34,81,88
2796.opus,2796.opus,МЩЬА9ДФК91,682,33,68,88
2797.opus,2797.opus,ИЛДПИ7ГЬЮ3,1632,34,28,118
2798.opus,2798.opus,ГЗН93ПИ14Ж,1601,30,50,98
2799.opus,2799.opus,ЙПБЗРЕРБ,1857,34,25,69
2800.opus,2800.opus,ЯШКПБРММЩВ,786,32,29,49
2801.opus,2801.opus,ЧЛ65ХЮЩЕЮГ,1289,31,52,43
2802.opus,2802.opus,ЪА  5УДЬ4,1327,32,70,115
2803.opus,2803.opus,ЙПК0517,1829,30,22,99
2804.opus,2804.opus,МЩЬЖ702Х,607,31,70,38
2805.opus,2805.opus,БЕЛ7041,1064,32,98,106
2806.opus,2806.opus,БЛЯЖШВШ4ЮЦ,699,32,46,33
2807.opus,2807.opus,Э460ЛЯБ,961,31,63,67
2808.opus,2808.opus,НЫР#2ТУУЙ,1764,33,62,56
2809.opus,2809.opus,ЖЪ УТЧ ЮЕ8,905,34,87,119
2810.opus,2810.opus,Ц1ПЛЖЕ59,1185,31,57,70
2811.opus,2811.opus,ТБЗИ6ЧМ7Ю,680,31,12,116
2812.opus,2812.opus,6ВА1АН6Э,1102,31,50,61
2813.opus,2813.opus,Ц ЧХЗ 9Ш,1080,30,54,100
2814.opus,2814.opus,ГВЧБДЫ3,607,31,16,74
2815.opus,2815.opus,ЧО ОЦ5ЬЭ#И,1562,33,34,55
2816.opus,2816.opus,Ж3Х9ЙЯ9Т8,817,30,90,75
2817.opus,2817.opus,НТ6ЬП7ЙТ,1424,34,53,50
2818.opus,2818.opus,8ЛАЫЪ44Ь#,1018,33,34,86
2819.opus,2819.opus,06ЩХРЕФ,1944,32,25,95
2820.opus,2820.opus,1ЯП9П7З,573,34,94,92
2821.opus,2821.opus,ЪЯЗ2НЕФЖ,1469,33,67,95
2822.opus,2822.opus,ЕЖЪ8А7НК,1262,32,83,55
2823.opus,2823.opus,МРЕФХ ЪЙ5И,1613,31,73,108
2824.opus,2824.opus,Ж05ЭЮЦЯ,873,30,58,111
2825.opus,2825.opus,ЭЕХОМЮ9,893,34,36,99
2826.opus,2826.opus,Ч5ЧСЩ 3ЗКФ,531,30,41,33
2827.opus,2827.opus,#Л8 Л 3Й,2024,31,11,47
2828.opus,2828.opus,ЕВАЛЪ Ф,705,34,56,89
2829.opus,2829.opus,ЙГ85НЮР,1701,32,50,118
2830.opus,2830.opus,ЩС Н9НТФД,1855,34,38,76
2831.opus,2831.opus,6С6Ъ4БП,1982,32,19,58
2832.opus,2832.opus,41ЮНБ76В,2034,32,86,99
2833.opus,2833.opus,Э3ВФЧШ5О,1915,34,47,36
2834.opus,2834.opus,Ш Х2МЗ1ГЙ,1071,30,14,36
2835.opus,2835.opus,РЛНХО ЪХ,917,31,77,89
2836.opus,2836.opus,ИКЙ725ФЧ,1897,33,41,55
2837.opus,2837.opus,ЬБИГЦ6Я2,682,34,20,43
2838.opus,2838.opus,ЕЫ63ЧУ3,1093,34,76,70
2839.opus,2839.opus,44ХЛККЗ,670,31,69,55
2840.opus,2840.opus,ЖЗФЭЧ ЩЗ,1779,32,91,49
2841.opus,2841.opus,ЛН99 ШЮ3,1091,32,64,45
2842.opus,2842.opus,ЭЩОЩ1ФФФ55,1169,31,14,32
2843.opus,2843.opus,6ВГ9КХЫЖ0,978,33,30,113
2844.opus,2844.opus,#ЭСУП Е,1944,30,84,50
2845.opus,2845.opus,ЩГД З6КМ,1726,30,53,100
2846.opus,2846.opus,7ЮЦФВГХ,1970,34,13,83
2847.opus,2847.opus,ЗВ3Б5991,1414,34,17,30
2848.opus,2848.opus,СЙЯЙСГК,742,31,66,44
2849.opus,2849.opus,ЧЛЕДДФЩЕ4Й,1520,32,38,97
2850.opus,2850.opus,2ТД5#ЩРСЕ,2030,33,65,38
2851.opus,2851.opus,З#ПТЕЕНД0,738,32,78,45
2852.opus,2852.opus,ЯН З1БЧ#,1962,30,57,49
2853.opus,2853.opus,Ю0Ц6Ц2Т,2014,34,80,75
2854.opus,2854.opus,Ш25ХМЪ ЮА,952,32,50,62
2855.opus,2855.opus,У4ЕФ195Х,759,32,90,69
2856.opus,2856.opus,3МОЫЪШВ,1345,34,61,62
2857.opus,2857.opus,1ЙАО  #ЛЬ,1553,33,91,106
2858.opus,2858.opus,4ЪЛ1РЯЮ6,852,34,16,102
2859.opus,2859.opus,ЬХЯ НКН5Э,1226,31,87,70
2860.opus,2860.opus,КЛЖЫ5Р3Э,1243,34,62,100
2861.opus,2861.opus,ЖЗМКОЯЗСЧБ,1772,33,18,89
2862.opus,2862.opus,4ЮЬЕДРЭ66Б,1431,32,86,50
2863.opus,2863.opus,3ЭЬДЯ2Р,1611,31,65,93
2864.opus,2864.opus,ЙА#Й4АС Л,902,33,23,68
2865.opus,2865.opus,БНТВЩУД02Б,1783,31,76,89
2866.opus,2866.opus,ХРМВИУ0,1019,32,51,30
2867.opus,2867.opus,ХНК3УЧЖ,1499,33,51,94
2868.opus,2868.opus,БН5В0РЕ,1227,32,97,48
2869.opus,2869.opus,ООТЭР6Ь6В,1124,34,55,118
2870.opus,2870.opus,БДХМГ1И,1690,30,15,92
2871.opus,2871.opus,##И29 1МЧ1,1339,33,75,79
2872.opus,2872.opus,ЗЖЖЬЛ4Л6ШИ,616,31,33,58
2873.opus,2873.opus,Г#ЧС0ЗР,1347,31,64,109
2874.opus,2874.opus,4ТШ50ЛЯБ0Р,606,31,98,39
2875.opus,2875.opus,З#0ИЬЯЙЦ,1499,33,21,85
2876.opus,2876.opus,ЛРЧП6ДЩР,1296,32,89,62
2877.opus,2877.opus,ЦНЙЮ5ЛМ,1875,33,45,40
2878.opus,2878.opus,Д 3КЯЯР,1128,32,84,54
2879.opus,2879.opus,9БИМФСРЦ8,783,31,44,105
2880.opus,2880.opus,ЖГЯА 5Д Ь5,546,30,72,45
2881.opus,2881.opus,7Б ##5ЗБ Б,1187,31,53,102
2882.opus,2882.opus,3РТЩЬПРХМ,1473,33,58,88
2883.opus,2883.opus,ГДПЩЬЫ9,1756,34,97,37
2884.opus,2884.opus,ВР73#Ш66Т,670,30,97,85
2885.opus,2885.opus,Д6ТВЛЧЕС5Ш,924,32,45,115
2886.opus,2886.opus,Ж Д9Т#7С6У,1948,32,25,46
2887.opus,2887.opus,РМ#Щ ИЙ,988,31,14,78
2888.opus,2888.opus,9Ы4Х9ЖЖУ#Ь,868,32,23,74
2889.opus,2889.opus,МОПШСТИ,1226,34,19,110
2890.opus,2890.opus,С2ПЬТИ67ХЯ,866,32,45,91
2891.opus,2891.opus,ЕЬЕЩДЮН 7,1509,33,67,72
2892.opus,2892.opus,С338АЖ9БОО,1634,32,45,62
2893.opus,2893.opus,ТПЬХЪС8,1912,33,41,81
2894.opus,2894.opus,ОНЭЮП6Э,1823,33,52,93
2895.opus,2895.opus,УКЦЪЗ0П,715,33,87,67
2896.opus,2896.opus,ДЪ89Л РЗ,1105,34,20,31
2897.opus,2897.opus,4ПЖВ6 ЖП,718,32,73,117
2898.opus,2898.opus,Д5УПАУ7,791,34,55,101
2899.opus,2899.opus,ВЬЭЫТУТАЛФ,1709,33,47,100
2900.opus,2900.opus,М557Щ3ЯФ,1770,30,96,111
2901.opus,2901.opus,ХЫ27ШЕ ЩЭ8,1112,33,84,103
2902.opus,2902.opus,ЬРЭЫЭХ0З,1181,33,30,119
2903.opus,2903.opus,ФУЪП15И,1925,33,13,71
2904.opus,2904.opus,ПЖЭЮР3Ъ9Б2,908,33,83,85
2905.opus,2905.opus,ШГ16ХОЗЧЙ,1113,30,78,75
2906.opus,2906.opus,ЦТ 0УЕ9Я,955,34,43,95
2907.opus,2907.opus,МНР7ЕЖЧ8,1195,32,92,98
2908.opus,2908.opus,42#ШЙКЛ21Ф,1498,33,15,117
2909.opus,2909.opus,ЮЧМЪЖЧУКБ,2000,33,71,84
2910.opus,2910.opus,ОФЗЕЧЕ ЬНЯ,1323,31,28,71
2911.opus,2911.opus,ЪЬ75З1М,2030,34,79,118
2912.opus,2912.opus,ЦРТРГ#В,1104,34,66,108
2913.opus,2913.opus,ВБЕК57ЧСЧ0,711,30,48,88
2914.opus,2914.opus,М9Т7Е6Ш3,1895,31,14,93
2915.opus,2915.opus,0Е5БЭРШЪ3Ы,938,33,51,78
2916.opus,2916.opus,Х ГС0ЩЦУ,1263,34,41,84
2917.opus,2917.opus,Е#0В50С6,787,34,82,100
